outcome,from_year,for_years,gwcode,p_up,p_same,p_down
v2x_pubcorr,2010,2011 - 2012,615,0.05179012345679013,0.9102814814814815,0.04
v2x_pubcorr,2010,2011 - 2012,616,0.18888888888888888,0.7498271604938271,0.07555555555555556
v2x_pubcorr,2010,2011 - 2012,620,0.034506172839506175,0.657608573388203,0.3188888888888889
v2x_pubcorr,2010,2011 - 2012,625,0.09970370370370371,0.6652189300411523,0.2611111111111111
v2x_pubcorr,2010,2011 - 2012,630,0.1271604938271605,0.7655772290809328,0.12288888888888888
v2x_pubcorr,2010,2011 - 2012,640,0.13983333333333334,0.41574722222222216,0.5166666666666667
v2x_pubcorr,2010,2011 - 2012,645,0.10168518518518518,0.8354327777777777,0.07
v2x_pubcorr,2010,2011 - 2012,651,0.09981481481481481,0.8451738683127572,0.06111111111111111
v2x_pubcorr,2010,2011 - 2012,652,0.019166666666666665,0.9405101851851853,0.04111111111111111
v2x_pubcorr,2010,2011 - 2012,660,0.11243827160493829,0.7960113797439415,0.10314814814814814
v2x_pubcorr,2010,2011 - 2012,663,0.10929629629629631,0.8461685185185185,0.05
v2x_pubcorr,2010,2011 - 2012,666,0.05647325102880659,0.8953020484682213,0.051111111111111114
v2x_pubcorr,2010,2011 - 2012,670,0.049444444444444444,0.890001646090535,0.0637037037037037
v2x_pubcorr,2010,2011 - 2012,678,0.035222222222222224,0.9229707407407407,0.043333333333333335
v2x_pubcorr,2010,2011 - 2012,690,0.03861111111111111,0.8663182098765432,0.09888888888888889
v2x_pubcorr,2010,2011 - 2012,694,0.05632243841383626,0.9153672347385788,0.03
v2x_pubcorr,2010,2011 - 2012,696,0.12468019943019942,0.8067530828584996,0.07833333333333334
v2x_pubcorr,2010,2011 - 2012,698,0.2702081128747795,0.7014110915147953,0.03888888888888889
v2x_pubcorr,2010,2011 - 2012,700,0.07439814814814814,0.8844639917695474,0.044444444444444446
v2x_pubcorr,2010,2011 - 2012,701,0.01911375661375661,0.8370229276895943,0.14666666666666667
v2x_pubcorr,2010,2011 - 2012,702,0.05605555555555556,0.8988448765432099,0.04777777777777778
v2x_pubcorr,2010,2011 - 2012,703,0.22666666666666666,0.6934222222222223,0.10333333333333333
v2x_pubcorr,2010,2011 - 2012,704,0.07388888888888889,0.7779333333333333,0.16
v2x_pubcorr,2010,2011 - 2012,705,0.07592592592592594,0.8881378600823046,0.03888888888888889
v2x_pubcorr,2010,2011 - 2012,710,0.13837037037037037,0.8204628806584362,0.04777777777777778
v2x_pubcorr,2010,2011 - 2012,712,0.08303968253968254,0.8711123015873016,0.05
v2x_pubcorr,2010,2011 - 2012,713,0.061666666666666675,0.8997574074074074,0.04111111111111111
v2x_pubcorr,2010,2011 - 2012,731,0.015185185185185185,0.9414100137174212,0.04407407407407407
v2x_pubcorr,2010,2011 - 2012,732,0.032870370370370376,0.9481452331961592,0.019629629629629625
v2x_pubcorr,2010,2011 - 2012,740,0.0024338624338624336,0.9809400352733685,0.016666666666666666
v2x_pubcorr,2010,2011 - 2012,750,0.06033333333333333,0.835120049382716,0.11125925925925925
v2x_pubcorr,2010,2011 - 2012,760,0.0754074074074074,0.8636379698216735,0.06592592592592592
v2x_pubcorr,2010,2011 - 2012,770,0.15453703703703706,0.7430680041152263,0.12111111111111111
v2x_pubcorr,2010,2011 - 2012,771,0.16186507936507932,0.7254523368606702,0.13444444444444445
v2x_pubcorr,2010,2011 - 2012,775,0.21388888888888888,0.6411172839506173,0.18444444444444444
v2x_pubcorr,2010,2011 - 2012,780,0.20296957671957672,0.6236763062169312,0.2175
v2x_pubcorr,2010,2011 - 2012,781,0.16960185185185184,0.6692393964334705,0.19407407407407407
v2x_pubcorr,2010,2011 - 2012,790,0.15381552706552706,0.7333598765432099,0.13333333333333333
v2x_pubcorr,2010,2011 - 2012,800,0.09001234567901235,0.8563994924554184,0.058888888888888886
v2x_pubcorr,2010,2011 - 2012,811,0.04379629629629629,0.9519539094650206,0.0044444444444444444
v2x_pubcorr,2010,2011 - 2012,812,0.03680555555555556,0.9150347222222222,0.05
v2x_pubcorr,2010,2011 - 2012,816,0.039135802469135804,0.9213620027434842,0.04111111111111111
v2x_pubcorr,2010,2011 - 2012,820,0.06841416813639037,0.8611993467894702,0.07555555555555556
v2x_pubcorr,2010,2011 - 2012,830,0.02112962962962963,0.9484166255144033,0.03111111111111111
v2x_pubcorr,2010,2011 - 2012,840,0.23388888888888887,0.6083489711934158,0.2059259259259259
v2x_pubcorr,2010,2011 - 2012,850,0.06987301587301588,0.8655348324514992,0.06944444444444445
v2x_pubcorr,2010,2011 - 2012,860,0.042777777777777776,0.9301009259259259,0.028333333333333332
v2x_pubcorr,2010,2011 - 2012,900,0.012083333333333333,0.9813305555555555,0.006666666666666667
v2x_pubcorr,2010,2011 - 2012,910,0.03211111111111111,0.943153950617284,0.025555555555555557
v2x_pubcorr,2010,2011 - 2012,920,0.005642530984996738,0.9932526273827643,0.0011111111111111111
v2x_pubcorr,2010,2011 - 2012,940,0.05212345679012346,0.8551952812071332,0.09777777777777778
v2x_pubcorr,2010,2011 - 2012,950,0.12264021164021163,0.7548543660591809,0.13962962962962963
v2x_pubcorr,2011,2012 - 2013,2,0.0044444444444444444,0.9839407407407407,0.011666666666666667
v2x_pubcorr,2011,2012 - 2013,20,0.013333333333333334,0.9757037037037037,0.011111111111111112
v2x_pubcorr,2011,2012 - 2013,40,0.028888888888888888,0.9342448559670782,0.03796296296296297
v2x_pubcorr,2011,2012 - 2013,41,0.06444444444444444,0.8752641975308643,0.06444444444444444
v2x_pubcorr,2011,2012 - 2013,42,0.05333333333333334,0.9319407407407407,0.015555555555555555
v2x_pubcorr,2011,2012 - 2013,51,0.03,0.9488037037037036,0.021851851851851848
v2x_pubcorr,2011,2012 - 2013,52,0.022222222222222223,0.9658271604938271,0.012222222222222223
v2x_pubcorr,2011,2012 - 2013,53,0.0022222222222222222,0.9900172839506173,0.0077777777777777776
v2x_pubcorr,2011,2012 - 2013,70,0.06,0.8794222222222222,0.06444444444444444
v2x_pubcorr,2011,2012 - 2013,90,0.10555555555555556,0.857562414266118,0.04123456790123457
v2x_pubcorr,2011,2012 - 2013,91,0.09222222222222222,0.8906308641975309,0.01888888888888889
v2x_pubcorr,2011,2012 - 2013,92,0.04407407407407408,0.874684866745052,0.08498677248677247
v2x_pubcorr,2011,2012 - 2013,93,0.2222222222222222,0.7127777777777777,0.08357142857142857
v2x_pubcorr,2011,2012 - 2013,94,0.07888888888888888,0.9200876543209877,0.0011111111111111111
v2x_pubcorr,2011,2012 - 2013,95,0.006666666666666667,0.9881827160493827,0.005185185185185184
v2x_pubcorr,2011,2012 - 2013,100,0.1511111111111111,0.675841316872428,0.20385185185185187
v2x_pubcorr,2011,2012 - 2013,101,0.15055555555555555,0.6468362139917695,0.23851851851851852
v2x_pubcorr,2011,2012 - 2013,110,0.042222222222222223,0.9262065843621399,0.03296296296296296
v2x_pubcorr,2011,2012 - 2013,115,0.0125,0.9512916666666668,0.03666666666666667
v2x_pubcorr,2011,2012 - 2013,130,0.12777777777777777,0.8109728395061728,0.07022222222222223
v2x_pubcorr,2011,2012 - 2013,135,0.17888888888888888,0.7369472222222222,0.1025
v2x_pubcorr,2011,2012 - 2013,140,0.15555555555555556,0.811604938271605,0.03888888888888889
v2x_pubcorr,2011,2012 - 2013,145,0.051111111111111114,0.8856547325102881,0.06664021164021164
v2x_pubcorr,2011,2012 - 2013,150,0.1511111111111111,0.5980579423868313,0.2954814814814815
v2x_pubcorr,2011,2012 - 2013,155,0.021111111111111112,0.975625925925926,0.0033333333333333335
v2x_pubcorr,2011,2012 - 2013,160,0.06777777777777778,0.8755120370370371,0.060833333333333336
v2x_pubcorr,2011,2012 - 2013,165,0.006666666666666667,0.9911259259259259,0.0022222222222222222
v2x_pubcorr,2011,2012 - 2013,200,0.0022222222222222222,0.9911259259259259,0.006666666666666667
v2x_pubcorr,2011,2012 - 2013,205,0.016666666666666666,0.9724074074074074,0.011111111111111112
v2x_pubcorr,2011,2012 - 2013,210,0.0022222222222222222,0.9944518518518519,0.0033333333333333335
v2x_pubcorr,2011,2012 - 2013,211,0.0011111111111111111,0.9988888888888889,0
v2x_pubcorr,2011,2012 - 2013,212,0,0.9999588477366255,4.115226337448559e-5
v2x_pubcorr,2011,2012 - 2013,220,0.012222222222222223,0.9844851851851852,0.0033333333333333335
v2x_pubcorr,2011,2012 - 2013,225,0.0033333333333333335,0.9944518518518519,0.0022222222222222222
v2x_pubcorr,2011,2012 - 2013,230,0.01,0.9845,0.005555555555555556
v2x_pubcorr,2011,2012 - 2013,235,0.005555555555555556,0.9933395061728396,0.0011111111111111111
v2x_pubcorr,2011,2012 - 2013,260,0.0033333333333333335,0.9966666666666667,0
v2x_pubcorr,2011,2012 - 2013,290,0.008888888888888889,0.9878074074074075,0.0033333333333333335
v2x_pubcorr,2011,2012 - 2013,305,0.0033333333333333335,0.9964451851851852,2.2222222222222223e-4
v2x_pubcorr,2011,2012 - 2013,310,0.12861111111111112,0.7449683421516754,0.14507936507936509
v2x_pubcorr,2011,2012 - 2013,316,0.22444444444444445,0.7725395061728395,0.0038888888888888888
v2x_pubcorr,2011,2012 - 2013,317,0.058888888888888886,0.928562962962963,0.013333333333333334
v2x_pubcorr,2011,2012 - 2013,325,0.05444444444444444,0.9410028806584363,0.004814814814814814
v2x_pubcorr,2011,2012 - 2013,339,0.06666666666666667,0.8393086419753087,0.10074074074074073
v2x_pubcorr,2011,2012 - 2013,340,0.01888888888888889,0.9643232098765433,0.01711111111111111
v2x_pubcorr,2011,2012 - 2013,341,0.042222222222222223,0.905632098765432,0.05444444444444444
v2x_pubcorr,2011,2012 - 2013,343,0.08666666666666667,0.6768814814814814,0.2588888888888889
v2x_pubcorr,2011,2012 - 2013,344,0.175,0.7450208333333332,0.09694444444444444
v2x_pubcorr,2011,2012 - 2013,346,0.02022222222222222,0.9656254320987654,0.014444444444444444
v2x_pubcorr,2011,2012 - 2013,347,0.07777777777777778,0.8252181069958848,0.10518518518518519
v2x_pubcorr,2011,2012 - 2013,349,0.057777777777777775,0.920237037037037,0.023333333333333334
v2x_pubcorr,2011,2012 - 2013,350,0.085,0.9139833333333334,0.0011111111111111111
v2x_pubcorr,2011,2012 - 2013,352,0.02666666666666667,0.9671019400352734,0.006402116402116402
v2x_pubcorr,2011,2012 - 2013,355,0.27111111111111114,0.6144938271604938,0.15694444444444444
v2x_pubcorr,2011,2012 - 2013,359,0.09388888888888888,0.8489757716049383,0.06305555555555556
v2x_pubcorr,2011,2012 - 2013,360,0.05,0.9157384259259259,0.036064814814814806
v2x_pubcorr,2011,2012 - 2013,365,0.11,0.8448407407407408,0.05074074074074074
v2x_pubcorr,2011,2012 - 2013,366,0.027777777777777776,0.9615457818930041,0.010981481481481481
v2x_pubcorr,2011,2012 - 2013,367,0.01888888888888889,0.9745703703703704,0.006666666666666667
v2x_pubcorr,2011,2012 - 2013,368,0.012222222222222223,0.980095061728395,0.0077777777777777776
v2x_pubcorr,2011,2012 - 2013,369,0.21444444444444444,0.6073716049382716,0.22682539682539682
v2x_pubcorr,2011,2012 - 2013,370,0.06555555555555556,0.8946440329218106,0.042592592592592585
v2x_pubcorr,2011,2012 - 2013,371,0.18444444444444444,0.7628465020576133,0.06462962962962963
v2x_pubcorr,2011,2012 - 2013,372,0.03777777777777778,0.9125965020576131,0.05157407407407407
v2x_pubcorr,2011,2012 - 2013,373,0.015555555555555555,0.9570987654320988,0.027777777777777776
v2x_pubcorr,2011,2012 - 2013,375,0.011111111111111112,0.9875703703703704,0.0013333333333333333
v2x_pubcorr,2011,2012 - 2013,380,0.01,0.9878,0.0022222222222222222
v2x_pubcorr,2011,2012 - 2013,385,0.0011111111111111111,0.9977790123456791,0.0011111111111111111
v2x_pubcorr,2011,2012 - 2013,390,0.011111111111111112,0.9855925925925927,0.0033333333333333335
v2x_pubcorr,2011,2012 - 2013,395,0.0044444444444444444,0.9944493827160494,0.0011111111111111111
v2x_pubcorr,2011,2012 - 2013,402,0.021111111111111112,0.9662720987654322,0.012888888888888889
v2x_pubcorr,2011,2012 - 2013,404,0.02,0.971288888888889,0.008888888888888889
v2x_pubcorr,2011,2012 - 2013,411,0.04611111111111111,0.9295117283950617,0.025555555555555557
v2x_pubcorr,2011,2012 - 2013,420,0.02,0.9691111111111111,0.011111111111111112
v2x_pubcorr,2011,2012 - 2013,432,0.06333333333333334,0.8550048618459729,0.08718342151675484
v2x_pubcorr,2011,2012 - 2013,433,0.012222222222222223,0.976143950617284,0.011777777777777778
v2x_pubcorr,2011,2012 - 2013,434,0.04111111111111111,0.9275727954144621,0.03265873015873016
v2x_pubcorr,2011,2012 - 2013,435,0.028888888888888888,0.9419777777777778,0.03
v2x_pubcorr,2011,2012 - 2013,436,0.30666666666666664,0.5712296296296296,0.1761111111111111
v2x_pubcorr,2011,2012 - 2013,437,0.2611111111111111,0.616766975308642,0.16527777777777777
v2x_pubcorr,2011,2012 - 2013,438,0.14,0.7738088888888889,0.10022222222222223
v2x_pubcorr,2011,2012 - 2013,439,0.04888888888888889,0.902050430228208,0.05158249158249159
v2x_pubcorr,2011,2012 - 2013,450,0.04407407407407407,0.8951184156378602,0.0636111111111111
v2x_pubcorr,2011,2012 - 2013,451,0.025555555555555557,0.9178905761316872,0.05803703703703704
v2x_pubcorr,2011,2012 - 2013,452,0.043148148148148144,0.9406916872427984,0.016888888888888887
v2x_pubcorr,2011,2012 - 2013,461,0.042222222222222223,0.9230139917695473,0.0362962962962963
v2x_pubcorr,2011,2012 - 2013,471,0.07111111111111111,0.9072148148148148,0.023333333333333334
v2x_pubcorr,2011,2012 - 2013,475,0.11916666666666667,0.8314903549382717,0.056018518518518516
v2x_pubcorr,2011,2012 - 2013,481,0.07333333333333333,0.6797614814814814,0.2664444444444445
v2x_pubcorr,2011,2012 - 2013,482,0.013333333333333334,0.9576148148148148,0.029444444444444443
v2x_pubcorr,2011,2012 - 2013,483,0.07111111111111111,0.9048065843621399,0.025925925925925925
v2x_pubcorr,2011,2012 - 2013,484,0.0033333333333333335,0.9872537037037037,0.009444444444444445
v2x_pubcorr,2011,2012 - 2013,490,0.035555555555555556,0.9365827160493827,0.028888888888888888
v2x_pubcorr,2011,2012 - 2013,500,0.08,0.8426688888888889,0.08405555555555556
v2x_pubcorr,2011,2012 - 2013,501,0.12555555555555556,0.7734784979423869,0.11546296296296295
v2x_pubcorr,2011,2012 - 2013,510,0.024444444444444446,0.9034866039584558,0.0738747795414462
v2x_pubcorr,2011,2012 - 2013,516,0.06777777777777778,0.8809499999999999,0.055
v2x_pubcorr,2011,2012 - 2013,517,0.05388888888888889,0.8928485596707819,0.056296296296296296
v2x_pubcorr,2011,2012 - 2013,520,0.11777777777777777,0.842917291432847,0.04455218855218855
v2x_pubcorr,2011,2012 - 2013,522,0.01888888888888889,0.97020987654321,0.011111111111111112
v2x_pubcorr,2011,2012 - 2013,530,0.10333333333333333,0.724705925925926,0.19177777777777777
v2x_pubcorr,2011,2012 - 2013,531,0.05444444444444444,0.8908884362139918,0.05781481481481482
v2x_pubcorr,2011,2012 - 2013,540,0.02666666666666667,0.9560296296296297,0.017777777777777778
v2x_pubcorr,2011,2012 - 2013,541,0.01888888888888889,0.9650862962962964,0.01633333333333333
v2x_pubcorr,2011,2012 - 2013,551,0.23777777777777778,0.6044139917695474,0.20703703703703702
v2x_pubcorr,2011,2012 - 2013,552,0.08,0.86296,0.062
v2x_pubcorr,2011,2012 - 2013,553,0.03,0.7806703703703705,0.19518518518518518
v2x_pubcorr,2011,2012 - 2013,560,0.03111111111111111,0.8718205761316873,0.1001851851851852
v2x_pubcorr,2011,2012 - 2013,565,0.0077777777777777776,0.9701728395061728,0.022222222222222223
v2x_pubcorr,2011,2012 - 2013,570,0.03166666666666667,0.9406282407407408,0.02861111111111111
v2x_pubcorr,2011,2012 - 2013,571,0.01,0.9756999999999999,0.014444444444444444
v2x_pubcorr,2011,2012 - 2013,572,0.06333333333333334,0.8815074074074074,0.058888888888888886
v2x_pubcorr,2011,2012 - 2013,580,0.11,0.8311611111111111,0.0661111111111111
v2x_pubcorr,2011,2012 - 2013,581,0.025555555555555557,0.9452111111111111,0.03
v2x_pubcorr,2011,2012 - 2013,590,0.23553703703703704,0.7527411975308641,0.015333333333333334
v2x_pubcorr,2011,2012 - 2013,600,0.2088888888888889,0.7338811287477954,0.07234126984126985
v2x_pubcorr,2011,2012 - 2013,615,0.01888888888888889,0.9522228395061728,0.029444444444444443
v2x_pubcorr,2011,2012 - 2013,616,0.43333333333333335,0.4412504409171075,0.22132275132275134
v2x_pubcorr,2011,2012 - 2013,620,0.46444444444444444,0.366677037037037,0.31533333333333335
v2x_pubcorr,2011,2012 - 2013,625,0.09222222222222222,0.7221372222222222,0.20450000000000002
v2x_pubcorr,2011,2012 - 2013,626,0.06472222222222222,0.7997812654320988,0.14487301587301588
v2x_pubcorr,2011,2012 - 2013,630,0.09333333333333334,0.8561955555555555,0.05566666666666667
v2x_pubcorr,2011,2012 - 2013,640,0.10888888888888888,0.5448154320987654,0.38861111111111113
v2x_pubcorr,2011,2012 - 2013,645,0.025555555555555557,0.9471304713804714,0.02803030303030303
v2x_pubcorr,2011,2012 - 2013,651,0.3877777777777778,0.5037455144032922,0.1771851851851852
v2x_pubcorr,2011,2012 - 2013,652,0.20777777777777778,0.6428736625514403,0.18851851851851853
v2x_pubcorr,2011,2012 - 2013,660,0.10222222222222223,0.8608691358024692,0.04111111111111111
v2x_pubcorr,2011,2012 - 2013,663,0.09,0.8317062962962963,0.08603703703703704
v2x_pubcorr,2011,2012 - 2013,666,0.016666666666666666,0.9724074074074074,0.011111111111111112
v2x_pubcorr,2011,2012 - 2013,670,0.02666666666666667,0.9557592592592593,0.018055555555555554
v2x_pubcorr,2011,2012 - 2013,678,0.20222222222222222,0.6860888888888889,0.14
v2x_pubcorr,2011,2012 - 2013,690,0.0077777777777777776,0.9438758882030178,0.048725308641975315
v2x_pubcorr,2011,2012 - 2013,694,0.051111111111111114,0.9286810699588478,0.021296296296296292
v2x_pubcorr,2011,2012 - 2013,696,0.11444444444444445,0.7785392122281011,0.12084656084656084
v2x_pubcorr,2011,2012 - 2013,698,0.35444444444444445,0.58432341563786,0.09485185185185185
v2x_pubcorr,2011,2012 - 2013,700,0.051666666666666666,0.9186188888888889,0.03133333333333333
v2x_pubcorr,2011,2012 - 2013,701,0.025555555555555557,0.868915720164609,0.10829629629629628
v2x_pubcorr,2011,2012 - 2013,702,0.03666666666666667,0.9262271604938273,0.03851851851851852
v2x_pubcorr,2011,2012 - 2013,703,0.2411111111111111,0.6475149176954733,0.14675925925925923
v2x_pubcorr,2011,2012 - 2013,704,0.07777777777777778,0.8011037037037038,0.13133333333333333
v2x_pubcorr,2011,2012 - 2013,705,0.08,0.8951259259259259,0.02703703703703704
v2x_pubcorr,2011,2012 - 2013,710,0.12944444444444445,0.8473407407407407,0.02666666666666667
v2x_pubcorr,2011,2012 - 2013,712,0.06222222222222222,0.750569547325103,0.19962962962962966
v2x_pubcorr,2011,2012 - 2013,713,0.024259259259259258,0.9480947530864198,0.028333333333333332
v2x_pubcorr,2011,2012 - 2013,731,0.005555555555555556,0.9822682723383417,0.012244195413958055
v2x_pubcorr,2011,2012 - 2013,732,0.01,0.9801,0.01
v2x_pubcorr,2011,2012 - 2013,740,0.005185185185185184,0.9884590534979424,0.006388888888888889
v2x_pubcorr,2011,2012 - 2013,750,0.027777777777777776,0.901466049382716,0.07277777777777777
v2x_pubcorr,2011,2012 - 2013,760,0.020277777777777777,0.9372675925925926,0.04333333333333333
v2x_pubcorr,2011,2012 - 2013,770,0.09,0.8168513888888889,0.10236111111111111
v2x_pubcorr,2011,2012 - 2013,771,0.15425925925925926,0.7953095336076818,0.05962962962962963
v2x_pubcorr,2011,2012 - 2013,775,0.28888888888888886,0.5869037037037037,0.17466666666666666
v2x_pubcorr,2011,2012 - 2013,780,0.08555555555555555,0.8163956790123457,0.10722222222222222
v2x_pubcorr,2011,2012 - 2013,781,0.2088888888888889,0.5920347923681257,0.2516414141414141
v2x_pubcorr,2011,2012 - 2013,790,0.1272222222222222,0.8101640534979423,0.07174074074074073
v2x_pubcorr,2011,2012 - 2013,800,0.16666666666666666,0.7775925925925926,0.06688888888888889
v2x_pubcorr,2011,2012 - 2013,811,0.0044444444444444444,0.9900246913580247,0.005555555555555556
v2x_pubcorr,2011,2012 - 2013,812,0.015555555555555555,0.9572338852578068,0.027640522875816993
v2x_pubcorr,2011,2012 - 2013,816,0.07333333333333333,0.8834222222222222,0.04666666666666667
v2x_pubcorr,2011,2012 - 2013,820,0.05444444444444444,0.8836566872427984,0.06546296296296297
v2x_pubcorr,2011,2012 - 2013,830,0.019166666666666665,0.9601268518518519,0.021111111111111112
v2x_pubcorr,2011,2012 - 2013,840,0.17444444444444446,0.7114454320987654,0.13822222222222222
v2x_pubcorr,2011,2012 - 2013,850,0.035555555555555556,0.9269382716049382,0.03888888888888889
v2x_pubcorr,2011,2012 - 2013,860,0.014444444444444444,0.9527037037037037,0.03333333333333333
v2x_pubcorr,2011,2012 - 2013,900,0,1,0
v2x_pubcorr,2011,2012 - 2013,910,0.042222222222222223,0.8851462962962963,0.07583333333333334
v2x_pubcorr,2011,2012 - 2013,920,0.0022222222222222222,0.9955604938271605,0.0022222222222222222
v2x_pubcorr,2011,2012 - 2013,940,0.005555555555555556,0.9395447971781304,0.0552063492063492
v2x_pubcorr,2011,2012 - 2013,950,0.06444444444444444,0.8921908230452675,0.04635185185185185
v2x_pubcorr,2012,2013 - 2014,2,0.01,0.9768,0.013333333333333334
v2x_pubcorr,2012,2013 - 2014,20,0.014444444444444444,0.9713197530864197,0.014444444444444444
v2x_pubcorr,2012,2013 - 2014,40,0.024444444444444446,0.9343654320987653,0.042222222222222223
v2x_pubcorr,2012,2013 - 2014,41,0.06,0.9013555555555555,0.04111111111111111
v2x_pubcorr,2012,2013 - 2014,42,0.044444444444444446,0.9385679012345679,0.017777777777777778
v2x_pubcorr,2012,2013 - 2014,51,0.1748888888888889,0.8150264197530864,0.012222222222222223
v2x_pubcorr,2012,2013 - 2014,52,0.2324074074074074,0.765033950617284,0.0033333333333333335
v2x_pubcorr,2012,2013 - 2014,53,0.005555555555555556,0.9933395061728396,0.0011111111111111111
v2x_pubcorr,2012,2013 - 2014,70,0.10694444444444444,0.5923935185185185,0.33666666666666667
v2x_pubcorr,2012,2013 - 2014,90,0.3320370370370371,0.623432098765432,0.06666666666666667
v2x_pubcorr,2012,2013 - 2014,91,0.07166666666666667,0.9107981481481482,0.01888888888888889
v2x_pubcorr,2012,2013 - 2014,92,0.3013888888888889,0.6551419753086419,0.06222222222222222
v2x_pubcorr,2012,2013 - 2014,93,0.22148148148148147,0.7222921810699588,0.07222222222222222
v2x_pubcorr,2012,2013 - 2014,94,0.052222222222222225,0.9383,0.01
v2x_pubcorr,2012,2013 - 2014,95,0.011111111111111112,0.9822962962962963,0.006666666666666667
v2x_pubcorr,2012,2013 - 2014,100,0.07222222222222222,0.7762407407407408,0.16333333333333333
v2x_pubcorr,2012,2013 - 2014,101,0.10348148148148148,0.6684043621399176,0.2544444444444444
v2x_pubcorr,2012,2013 - 2014,110,0.14777777777777779,0.8039296296296297,0.056666666666666664
v2x_pubcorr,2012,2013 - 2014,115,0.013333333333333334,0.6720296296296296,0.3188888888888889
v2x_pubcorr,2012,2013 - 2014,130,0.09907407407407406,0.8398631687242798,0.06777777777777778
v2x_pubcorr,2012,2013 - 2014,135,0.19944444444444445,0.5737314814814815,0.2833333333333333
v2x_pubcorr,2012,2013 - 2014,140,0.06403703703703703,0.857966049382716,0.08333333333333333
v2x_pubcorr,2012,2013 - 2014,145,0.3825925925925926,0.5604687242798354,0.09222222222222222
v2x_pubcorr,2012,2013 - 2014,150,0.20462962962962966,0.5337818930041152,0.3288888888888889
v2x_pubcorr,2012,2013 - 2014,155,0.01,0.9801,0.01
v2x_pubcorr,2012,2013 - 2014,160,0.06333333333333334,0.5495111111111111,0.41333333333333333
v2x_pubcorr,2012,2013 - 2014,165,0.0077777777777777776,0.9889148148148148,0.0033333333333333335
v2x_pubcorr,2012,2013 - 2014,200,0.030444444444444444,0.9361597530864196,0.034444444444444444
v2x_pubcorr,2012,2013 - 2014,205,0.027777777777777776,0.9603395061728395,0.012222222222222223
v2x_pubcorr,2012,2013 - 2014,210,0.011111111111111112,0.9844938271604938,0.0044444444444444444
v2x_pubcorr,2012,2013 - 2014,211,0.0022222222222222222,0.9966691358024692,0.0011111111111111111
v2x_pubcorr,2012,2013 - 2014,212,0.0033333333333333335,0.9911296296296297,0.005555555555555556
v2x_pubcorr,2012,2013 - 2014,220,0.014444444444444444,0.97789012345679,0.0077777777777777776
v2x_pubcorr,2012,2013 - 2014,225,0.0044444444444444444,0.9911308641975308,0.0044444444444444444
v2x_pubcorr,2012,2013 - 2014,230,0.042222222222222223,0.9137199999999999,0.046
v2x_pubcorr,2012,2013 - 2014,235,0.04111111111111111,0.9514308641975309,0.0077777777777777776
v2x_pubcorr,2012,2013 - 2014,260,0.008888888888888889,0.9867061728395062,0.0044444444444444444
v2x_pubcorr,2012,2013 - 2014,290,0.047407407407407405,0.9483588477366255,0.0044444444444444444
v2x_pubcorr,2012,2013 - 2014,305,0.17455555555555555,0.8194829012345679,0.007222222222222222
v2x_pubcorr,2012,2013 - 2014,310,0.12907407407407406,0.7702855967078189,0.11555555555555555
v2x_pubcorr,2012,2013 - 2014,316,0.16740740740740742,0.8270419753086419,0.006666666666666667
v2x_pubcorr,2012,2013 - 2014,317,0.07288888888888888,0.8817856790123457,0.04888888888888889
v2x_pubcorr,2012,2013 - 2014,325,0.05,0.6555,0.31
v2x_pubcorr,2012,2013 - 2014,339,0.37222222222222223,0.5740679012345679,0.08555555555555555
v2x_pubcorr,2012,2013 - 2014,340,0.2892592592592593,0.6704654320987654,0.056666666666666664
v2x_pubcorr,2012,2013 - 2014,341,0.024,0.9651555555555555,0.011111111111111112
v2x_pubcorr,2012,2013 - 2014,343,0.11722222222222223,0.6140209876543209,0.30444444444444446
v2x_pubcorr,2012,2013 - 2014,344,0.2722222222222222,0.6784506172839506,0.06777777777777778
v2x_pubcorr,2012,2013 - 2014,346,0.023703703703703703,0.9719572016460906,0.0044444444444444444
v2x_pubcorr,2012,2013 - 2014,347,0.1509259259259259,0.7827991255144033,0.07805555555555556
v2x_pubcorr,2012,2013 - 2014,349,0.07,0.8979666666666666,0.034444444444444444
v2x_pubcorr,2012,2013 - 2014,350,0.23833333333333334,0.7498185185185186,0.015555555555555555
v2x_pubcorr,2012,2013 - 2014,352,0.03,0.9635333333333332,0.006666666666666667
v2x_pubcorr,2012,2013 - 2014,355,0.4011111111111111,0.4438432098765432,0.2588888888888889
v2x_pubcorr,2012,2013 - 2014,359,0.25266666666666665,0.5621607407407408,0.2477777777777778
v2x_pubcorr,2012,2013 - 2014,360,0.375,0.5604166666666667,0.10333333333333333
v2x_pubcorr,2012,2013 - 2014,365,0.27,0.6764666666666667,0.07333333333333333
v2x_pubcorr,2012,2013 - 2014,366,0.04577777777777778,0.9499812345679012,0.0044444444444444444
v2x_pubcorr,2012,2013 - 2014,367,0.15074074074074076,0.8407666666666667,0.01
v2x_pubcorr,2012,2013 - 2014,368,0.021111111111111112,0.962574074074074,0.016666666666666666
v2x_pubcorr,2012,2013 - 2014,369,0.2237037037037037,0.6512263374485596,0.16111111111111112
v2x_pubcorr,2012,2013 - 2014,370,0.11833333333333333,0.8069699074074074,0.08472222222222223
v2x_pubcorr,2012,2013 - 2014,371,0.18888888888888888,0.7597407407407407,0.06333333333333334
v2x_pubcorr,2012,2013 - 2014,372,0.14888888888888888,0.7499234567901235,0.11888888888888889
